Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
0.5585330658999704,-0.014350182104030128,-1.1554749220710014,-0.5742040054785222,0.11529733505493861,1.1654682974208244,0.16778219093100513,-0.8371710237585437,-0.6423543413193908,-0.1902964189187349,-1.2866382261900202,-0.5646407510583115,-1.4093710410196465,-0.3146325752826251,0.999821886018423
-1.574292530148147,0.6878470533969451,0.6932202079792203,-0.6993987933786261,-1.265699656987182,-0.10085965735079436,-0.6739386426059573,-0.8371710237585437,-0.46455079965995216,-0.8104318409892647,-1.2866382261900202,-0.08711384108100678,0.518828520306055,-0.6832605564006281,-1.5710307911867558
1.269474931249343,-0.014350182104030128,0.14208339690791025,0.30380680966299495,0.11529733505493861,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,2.765546873819856,-0.8104318409892647,0.14989004876126005,-0.5646407510583115,1.2009845535023322,-0.933428805742868,0.999821886018423
1.269474931249343,-1.4187446531059806,0.09217730771641339,-0.9695559672683237,-1.265699656987182,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,1.0309745451866623,-0.8104318409892647,0.14989004876126005,-0.08711384108100678,-0.516021189496348,-0.4478997735303596,-0.2856044525841664
1.269474931249343,0.6878470533969451,-2.351051232702071,1.2575934174808912,-0.5752011609661216,-0.10085965735079436,-1.5156594761429196,1.1944990588785827,0.25456574660711223,0.42983900315179496,0.14989004876126005,-0.08711384108100678,-2.404093925339914,-0.4510171348928802,0.999821886018423
-0.1524087994494021,1.3900442888979203,-0.49584661275730696,-0.8278881809603115,0.11529733505493861,-1.3671876121224131,0.16778219093100513,-0.8371710237585437,0.7603180428828498,1.0499744252223249,1.5864183237125404,1.822993798828212,-0.32172287663548854,-1.305953488564022,0.999821886018423
-0.8633506647987745,0.6878470533969451,-0.007634870666579375,0.15225522431023775,0.11529733505493861,-1.3671876121224131,1.0095030244679675,-0.8371710237585437,-0.11882169087770972,0.42983900315179496,0.14989004876126005,0.3904130688962979,0.04997824362006857,1.1068842060265487,0.999821886018423
-0.1524087994494021,-0.014350182104030128,-0.4003740943040091,-1.0865142559644734,1.4962943270970592,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,-0.09116336217513021,-1.4305672630597945,0.14989004876126005,-1.0421676610356163,0.09644088365201274,-1.7532948440856584,0.999821886018423
1.269474931249343,1.3900442888979203,0.3156697940957246,-1.1375805510289894,-0.5752011609661216,1.1654682974208244,1.0095030244679675,-0.8371710237585437,-1.5037137209140063,-1.4305672630597945,0.14989004876126005,-0.08711384108100678,-0.3787452075837845,-0.17279263328795924,0.999821886018423
-0.8633506647987745,1.3900442888979203,-1.1359464523873717,-0.9020166737958993,-1.265699656987182,1.1654682974208244,1.0095030244679675,-0.8371710237585437,1.4636298298912973,0.42983900315179496,1.5864183237125404,-0.5646407510583115,-1.2847666882067037,0.14284020466720235,-0.2856044525841664
1.269474931249343,0.6878470533969451,0.8017117062216038,-0.361702326016504,-0.5752011609661216,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,0.8847805220444569,-0.8104318409892647,0.14989004876126005,0.8679399788736026,-0.01760377824457818,-0.6926126404881888,-0.2856044525841664
1.269474931249343,-0.014350182104030128,0.8494479654482532,0.5558436853039935,-1.265699656987182,1.1654682974208244,-0.6739386426059573,1.1944990588785827,-1.6894196422027536,-0.8104318409892647,0.14989004876126005,-0.5646407510583115,0.8081640514140735,-0.5951950979094351,0.999821886018423
-0.1524087994494021,0.6878470533969451,0.9102032044639883,-1.0963980550092183,0.8057958310759988,-0.10085965735079436,-1.5156594761429196,1.1944990588785827,-0.13660204504365359,-1.4305672630597945,0.14989004876126005,1.822993798828212,0.8313953714300452,-1.6457458770787148,-0.2856044525841664
-1.574292530148147,0.6878470533969451,0.3221792839902669,-0.7784691857365864,0.8057958310759988,-1.3671876121224131,1.0095030244679675,1.1944990588785827,0.005640788283897707,-0.8104318409892647,-1.2866382261900202,-1.0421676610356163,1.3382605354148958,0.4210647062721222,-1.5710307911867558
1.269474931249343,1.3900442888979203,0.38727418293569776,1.8967457557077367,-0.5752011609661216,-1.3671876121224131,1.8512238580049298,1.1944990588785827,0.590416880852719,1.6701098472928546,0.14989004876126005,-1.0421676610356163,0.9623355387927988,0.46081106364425406,0.999821886018423
-0.8633506647987745,-0.014350182104030128,0.30916030420118135,2.776403870690045,0.8057958310759988,1.1654682974208244,-0.6739386426059573,1.1944990588785827,-0.940669172325783,1.0499744252223249,0.14989004876126005,-1.5196945710129208,0.2548362473972788,-0.6785845143568489,-1.5710307911867558
-0.8633506647987745,-1.4187446531059806,0.26576370490422774,-1.058510158671029,0.8057958310759988,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,1.301631047490475,-1.4305672630597945,-1.2866382261900202,-0.08711384108100678,-0.5878270877275347,-0.13850165830023814,-0.2856044525841664
1.269474931249343,1.3900442888979203,1.0382231723900006,0.9429591478898407,-0.5752011609661216,-1.3671876121224131,1.0095030244679675,1.1944990588785827,-0.20772346170742906,1.0499744252223249,0.14989004876126005,-0.08711384108100678,1.3382605354148958,-1.1812590340632172,0.999821886018423
-0.8633506647987745,0.6878470533969451,1.2400173591208346,-0.9629667679051603,0.11529733505493861,1.1654682974208244,1.0095030244679675,1.1944990588785827,0.9598531285228868,-0.8104318409892647,0.14989004876126005,0.8679399788736026,1.3150292153989234,0.9346499907473117,-0.2856044525841664
1.269474931249343,-0.7165474176050053,-0.6585838601208832,-0.9613194680643695,0.11529733505493861,-1.3671876121224131,0.16778219093100513,-0.8371710237585437,0.9598531285228868,-0.1902964189187349,0.14989004876126005,0.3904130688962979,-0.19078270927273594,-0.18837944010056004,0.999821886018423
0.5585330658999704,0.6878470533969451,-0.02499351038536081,-0.2546278363650995,1.4962943270970592,1.1654682974208244,1.8512238580049298,-0.8371710237585437,-0.27884487837120453,-0.8104318409892647,0.14989004876126005,-1.5196945710129208,-0.06617835645979327,0.9892038145914139,0.999821886018423
0.5585330658999704,-0.7165474176050053,-0.08574874940109584,2.1108947350105463,1.4962943270970592,-0.10085965735079436,-0.6739386426059573,1.1944990588785827,-2.035148750984996,2.2902452693633846,0.14989004876126005,-0.5646407510583115,-0.33650644391838025,-0.7206688927508698,-1.5710307911867558
-1.574292530148147,1.3900442888979203,1.025204192600915,-0.9777924664722779,0.11529733505493861,1.1654682974208244,1.0095030244679675,1.1944990588785827,-1.5076649107286606,-0.8104318409892647,1.5864183237125404,0.3904130688962979,0.39422416749311223,-1.602102818003433,-1.5710307911867558
-0.1524087994494021,-1.4187446531059806,0.3113301341660288,-1.1227548524618718,-1.265699656987182,-1.3671876121224131,0.16778219093100513,-0.8371710237585437,-0.7589144408516898,-1.4305672630597945,0.14989004876126005,0.3904130688962979,-0.46744661128113285,-0.10421068331251702,-0.2856044525841664
1.269474931249343,-0.014350182104030128,1.1098275612299737,1.5919952851614314,-0.5752011609661216,1.1654682974208244,0.16778219093100513,1.1944990588785827,-2.035148750984996,1.0499744252223249,0.14989004876126005,-0.08711384108100678,0.56951503670454,1.5768264314264564,-0.2856044525841664
-0.8633506647987745,1.3900442888979203,-1.6415168341968807,-0.9102531729998534,0.8057958310759988,1.1654682974208244,1.0095030244679675,1.1944990588785827,0.40273536465664467,-1.4305672630597945,0.14989004876126005,0.3904130688962979,-2.1147583942318957,-0.16733725090354956,-1.5710307911867558
-0.1524087994494021,-0.014350182104030128,-0.1595229682059174,-0.48030791455344435,-0.5752011609661216,1.1654682974208244,0.16778219093100513,-0.8371710237585437,-0.09709014689711139,-0.8104318409892647,-1.2866382261900202,-1.0421676610356163,0.1809184109828212,1.2463861269993233,0.999821886018423
1.269474931249343,0.6878470533969451,-1.8433110209277146,0.010587438002225669,-0.5752011609661216,-1.3671876121224131,0.16778219093100513,1.1944990588785827,-0.46455079965995216,1.0499744252223249,0.14989004876126005,1.822993798828212,-1.436826237402159,0.6439560436923105,0.999821886018423
-0.1524087994494021,0.6878470533969451,0.8234100058700811,-1.1029872543723818,1.4962943270970592,-0.10085965735079436,0.16778219093100513,1.1944990588785827,-0.00028599643808346485,-1.4305672630597945,0.14989004876126005,0.3904130688962979,0.9412161569600962,-0.3426888275453061,-0.2856044525841664
1.269474931249343,-1.4187446531059806,1.3398295375038283,0.15719712383261045,-0.5752011609661216,-0.10085965735079436,0.16778219093100513,-0.8371710237585437,-0.5692573297482882,-0.1902964189187349,0.14989004876126005,-0.08711384108100678,1.1460741607373064,-0.6411761780066071,0.999821886018423
0.5585330658999704,0.6878470533969451,-0.24197650687012873,-0.40123752219548414,1.4962943270970592,-0.10085965735079436,0.16778219093100513,-0.8371710237585437,-0.6107448228021571,0.42983900315179496,1.5864183237125404,-0.08711384108100678,-0.18867077108946503,0.26052059610233713,0.999821886018423
1.269474931249343,-0.014350182104030128,-0.31792055563979776,1.2131163217795384,-0.5752011609661216,1.1654682974208244,0.16778219093100513,-0.8371710237585437,-0.38355140845954105,0.42983900315179496,0.14989004876126005,1.3454668888509074,0.17035872006647035,-1.067475344331233,-0.2856044525841664
-0.8633506647987745,-0.014350182104030128,0.7452961271355646,-0.12613844878341401,0.8057958310759988,1.1654682974208244,-0.6739386426059573,-0.8371710237585437,1.9595041516303988,-0.8104318409892647,1.5864183237125404,0.3904130688962979,1.215768120785224,1.7771168989683732,-0.2856044525841664
-0.1524087994494021,1.3900442888979203,1.480868485218927,-0.13931684750974074,-1.265699656987182,1.1654682974208244,-1.5156594761429196,-0.8371710237585437,0.10639612855757974,0.42983900315179496,0.14989004876126005,-0.5646407510583115,1.3382605354148958,0.017366409825767693,0.999821886018423
-0.8633506647987745,-0.014350182104030128,0.7626547668543461,0.15390252415102856,0.11529733505493861,-0.10085965735079436,-0.6739386426059573,1.1944990588785827,-0.15833358902425157,-0.8104318409892647,-1.2866382261900202,-0.5646407510583115,0.42379130205889565,0.8013827924995771,0.999821886018423
-0.8633506647987745,0.6878470533969451,-1.1164179827037428,0.2758027123695507,0.8057958310759988,1.1654682974208244,0.16778219093100513,-0.8371710237585437,-1.0532780820434278,-1.4305672630597945,1.5864183237125404,-0.5646407510583115,-1.0186624771146577,0.8621713390687196,-1.5710307911867558
1.269474931249343,0.6878470533969451,-0.09659789922533399,1.0352079389741278,1.4962943270970592,1.1654682974208244,-0.6739386426059573,1.1944990588785827,1.8903583298739508,1.0499744252223249,0.14989004876126005,-0.08711384108100678,0.5864105421707017,0.5699187113324586,0.999821886018423
0.5585330658999704,1.3900442888979203,0.9058635445342924,0.6629181749553982,1.4962943270970592,-1.3671876121224131,1.0095030244679675,1.1944990588785827,0.8986096863957466,-0.1902964189187349,1.5864183237125404,0.8679399788736026,1.3382605354148958,-1.1882730971288873,-1.5710307911867558
-1.574292530148147,0.6878470533969451,-1.5764219352514508,0.6678600744777706,-0.5752011609661216,-0.10085965735079436,-0.6739386426059573,1.1944990588785827,0.3000044294756356,1.6701098472928546,-1.2866382261900202,0.3904130688962979,-0.9785356516325234,-0.5063502990776118,-1.5710307911867558
0.5585330658999704,1.3900442888979203,-0.4372612037064194,0.7008060712935873,1.4962943270970592,1.1654682974208244,0.16778219093100513,1.1944990588785827,-0.3519418899423074,1.0499744252223249,0.14989004876126005,0.8679399788736026,-0.44632722944843123,-1.3238783163985124,-0.2856044525841664
0.5585330658999704,0.6878470533969451,1.242187189085683,-1.0255641618552123,0.8057958310759988,1.1654682974208244,1.0095030244679675,1.1944990588785827,0.30988240401227085,0.42983900315179496,0.14989004876126005,-1.5196945710129208,1.0953876443388213,0.2628586171242262,0.999821886018423
-0.8633506647987745,-0.014350182104030128,-0.02499351038536081,-1.1441697503921526,1.4962943270970592,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,0.7504400683462141,-0.8104318409892647,0.14989004876126005,0.3904130688962979,0.0563140581698785,-1.0659166636499726,0.999821886018423
0.5585330658999704,0.6878470533969451,0.5847287097368359,2.203143526094833,0.11529733505493861,-0.10085965735079436,-0.6739386426059573,1.1944990588785827,-1.3950560010110158,1.6701098472928546,-1.2866382261900202,-1.0421676610356163,0.3266421456284655,-1.018376902871541,-1.5710307911867558
1.269474931249343,-0.014350182104030128,1.470019335394689,-0.8031786833484489,0.8057958310759988,-1.3671876121224131,1.0095030244679675,1.1944990588785827,0.544978197984196,0.42983900315179496,1.5864183237125404,-0.08711384108100678,1.3129172772156532,-1.2132119880290482,0.999821886018423
1.269474931249343,1.3900442888979203,0.19415931606425454,0.4388853966078438,0.8057958310759988,-1.3671876121224131,0.16778219093100513,1.1944990588785827,1.2087780868461016,0.42983900315179496,0.14989004876126005,-0.08711384108100678,-0.05139478917690155,0.2916942097275376,0.999821886018423
1.269474931249343,-0.014350182104030128,-0.3135808957101019,-0.7257555908312795,-0.5752011609661216,-0.10085965735079436,-0.6739386426059573,-0.8371710237585437,1.378679248876232,-0.1902964189187349,0.14989004876126005,-0.08711384108100678,0.05842599635314941,0.5410831187291472,0.999821886018423
-0.1524087994494021,1.3900442888979203,0.016233258946744374,1.287244814615126,1.4962943270970592,-0.10085965735079436,-0.6739386426059573,-0.8371710237585437,-0.11091931124840114,-0.8104318409892647,1.5864183237125404,1.822993798828212,0.32030633107865464,-0.48063206783682094,0.999821886018423
-0.1524087994494021,1.3900442888979203,1.1662431403160138,-0.08330865292285222,0.8057958310759988,-1.3671876121224131,0.16778219093100513,-0.8371710237585437,-0.19982108207812083,0.42983900315179496,1.5864183237125404,0.3904130688962979,1.156633851653658,0.08127231775742955,-0.2856044525841664
1.269474931249343,-1.4187446531059806,0.6585029285416575,-0.7636434871694687,-0.5752011609661216,1.1654682974208244,0.16778219093100513,-0.8371710237585437,-0.4665263945672792,-1.4305672630597945,0.14989004876126005,-1.5196945710129208,0.6307612440193758,-1.2755592152794508,0.999821886018423
-1.574292530148147,0.6878470533969451,-2.1601061957954752,1.690833275608882,-1.265699656987182,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,-0.24525976494664384,1.6701098472928546,1.5864183237125404,0.3904130688962979,-2.1696687869969216,0.07737561605427963,-1.5710307911867558
-0.1524087994494021,-1.4187446531059806,-0.8430194071329357,-0.014122059609636979,-1.265699656987182,1.1654682974208244,1.0095030244679675,-0.8371710237585437,0.3711258461394111,-0.8104318409892647,0.14989004876126005,-0.5646407510583115,-0.9933192189154152,-1.4820844055464084,-0.2856044525841664
1.269474931249343,-0.7165474176050053,0.8885049048155109,0.18025932160368202,0.8057958310759988,1.1654682974208244,-1.5156594761429196,-0.8371710237585437,1.1554370243482694,-0.8104318409892647,-1.2866382261900202,-0.08711384108100678,1.1735293571198198,-0.06758168730290574,-0.2856044525841664
-0.8633506647987745,-1.4187446531059806,-0.18556092778408956,-1.0634520581934015,0.8057958310759988,1.1654682974208244,0.16778219093100513,1.1944990588785827,0.5509049827061772,-0.1902964189187349,-1.2866382261900202,0.3904130688962979,0.10488863638509359,0.28935618870564744,0.999821886018423
1.269474931249343,-0.7165474176050053,0.3677457132520689,-0.06189375499257118,-0.5752011609661216,1.1654682974208244,1.0095030244679675,1.1944990588785827,0.7939031563074105,-0.1902964189187349,0.14989004876126005,-1.0421676610356163,0.7089029568003734,0.33533726880281944,0.999821886018423
-1.574292530148147,-0.7165474176050053,0.9687886135148749,-0.9893235653578138,0.8057958310759988,-0.10085965735079436,-0.6739386426059573,-0.8371710237585437,1.2344608206413537,-0.8104318409892647,1.5864183237125404,-0.5646407510583115,0.8271714950635053,-1.2365921982479495,0.999821886018423
1.269474931249343,1.3900442888979203,1.0534119821439345,1.5870533856390585,0.11529733505493861,-1.3671876121224131,0.16778219093100513,1.1944990588785827,-0.9525227417697455,0.42983900315179496,0.14989004876126005,-1.0421676610356163,1.0827160152392006,0.13192943989838188,-1.5710307911867558
0.5585330658999704,-0.7165474176050053,-0.697640799488141,0.4141758989959812,-1.265699656987182,-0.10085965735079436,-1.5156594761429196,1.1944990588785827,-0.7233537325198021,1.0499744252223249,0.14989004876126005,0.3904130688962979,-0.8771626188355534,-0.8547154313392347,-0.2856044525841664
-1.574292530148147,-0.7165474176050053,-0.24414633683497616,1.9362809518867168,0.11529733505493861,-0.10085965735079436,-1.5156594761429196,1.1944990588785827,0.3731014410467381,1.6701098472928546,0.14989004876126005,1.3454668888509074,-0.1506558837906017,-1.7766750543045595,-1.5710307911867558
1.269474931249343,-1.4187446531059806,-0.0922582392956391,1.1175729310136697,-1.265699656987182,-0.10085965735079436,-0.6739386426059573,-0.8371710237585437,-0.31638118161041967,2.9103806914339145,0.14989004876126005,0.8679399788736026,-0.08518580010922493,-2.4204101756649634,0.999821886018423
1.269474931249343,-0.7165474176050053,0.19849897599394944,0.47183139342366076,-0.5752011609661216,-1.3671876121224131,0.16778219093100513,-0.8371710237585437,-0.9703030959356895,-0.1902964189187349,-1.2866382261900202,0.3904130688962979,0.6772238840513201,0.33845463016534005,-0.2856044525841664
-1.574292530148147,-1.4187446531059806,-1.259626760383689,0.2659189133248059,0.8057958310759988,-1.3671876121224131,0.16778219093100513,-0.8371710237585437,0.546953792891523,0.42983900315179496,0.14989004876126005,-0.5646407510583115,-0.8539312988195807,-0.9731751631149994,-0.2856044525841664
-0.8633506647987745,-1.4187446531059806,-0.5218845723354791,-0.8278881809603115,0.11529733505493861,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,1.5782143345162687,1.0499744252223249,0.14989004876126005,-0.5646407510583115,0.04786630543679766,-1.4353239851086066,-0.2856044525841664
-0.8633506647987745,-0.014350182104030128,-2.4660522208389977,-0.2809846338177528,-1.265699656987182,-0.10085965735079436,-0.6739386426059573,-0.8371710237585437,0.4936127303936914,-0.8104318409892647,0.14989004876126005,0.3904130688962979,-1.8972287613550645,-0.32164663834829565,0.999821886018423
-1.574292530148147,-1.4187446531059806,-1.4440623073957417,0.03035503609171576,-1.265699656987182,-0.10085965735079436,0.16778219093100513,-0.8371710237585437,-1.0058638042675774,-1.4305672630597945,0.14989004876126005,1.3454668888509074,-2.0556241251003304,0.12881207853586127,-0.2856044525841664
1.269474931249343,-1.4187446531059806,1.0230343626360665,-1.0222695621736304,-0.5752011609661216,-1.3671876121224131,1.0095030244679675,1.1944990588785827,0.017494357727860402,-1.4305672630597945,0.14989004876126005,-1.0421676610356163,1.2727904517335191,0.7094206323052332,-0.2856044525841664
-0.1524087994494021,-0.7165474176050053,-1.0860403631958757,0.2856865114142958,-1.265699656987182,1.1654682974208244,-0.6739386426059573,-0.8371710237585437,0.9875114572254663,-1.4305672630597945,0.14989004876126005,1.822993798828212,-0.3301706293685694,0.11166659104200073,-1.5710307911867558
1.269474931249343,-0.7165474176050053,-0.6455648803317966,-0.34522932760859565,1.4962943270970592,-0.10085965735079436,0.16778219093100513,1.1944990588785827,0.6714162720531301,-0.8104318409892647,0.14989004876126005,-1.5196945710129208,-0.15487976015714167,0.004896964375687494,0.999821886018423
-1.574292530148147,0.6878470533969451,0.2484050651854463,-0.7109298922641619,-1.265699656987182,-0.10085965735079436,-0.6739386426059573,1.1944990588785827,-1.8454916398815944,-0.8104318409892647,0.14989004876126005,-1.5196945710129208,-0.3618497021176228,-0.5577867615591935,-0.2856044525841664
-0.8633506647987745,-0.014350182104030128,0.3742552031466112,0.23462021634977973,0.11529733505493861,-0.10085965735079436,-0.6739386426059573,-0.8371710237585437,0.32173597345623356,0.42983900315179496,1.5864183237125404,-1.0421676610356163,0.1154483273014444,-0.9497949528960982,-0.2856044525841664
-0.1524087994494021,-0.7165474176050053,0.13340407704851953,1.1307513297399965,1.4962943270970592,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,-1.3673976723084365,0.42983900315179496,-1.2866382261900202,-0.08711384108100678,0.10911251275163447,-0.10265200263125727,0.999821886018423
1.269474931249343,-1.4187446531059806,0.5521812602641214,-0.5610256067521955,-0.5752011609661216,1.1654682974208244,1.0095030244679675,-0.8371710237585437,1.3115090220271108,-0.8104318409892647,0.14989004876126005,-1.0421676610356163,0.6856716367844009,-0.22189107474765182,0.999821886018423
-0.1524087994494021,-0.7165474176050053,-2.229540754670601,0.1769647219221004,0.11529733505493861,-1.3671876121224131,1.0095030244679675,-0.8371710237585437,0.2012246841092806,0.42983900315179496,-1.2866382261900202,-0.5646407510583115,-2.137989714247868,-0.8819923432612864,-0.2856044525841664
-0.1524087994494021,1.3900442888979203,-0.11612636890896381,0.18520122112605472,-0.5752011609661216,1.1654682974208244,0.16778219093100513,-0.8371710237585437,1.5031417280378392,-0.1902964189187349,1.5864183237125404,-0.5646407510583115,-0.06829029464306324,0.39222911366881186,0.999821886018423
-0.8633506647987745,-0.7165474176050053,-0.27452395634284416,0.4191177985183539,0.8057958310759988,1.1654682974208244,1.8512238580049298,1.1944990588785827,-1.677566072758791,-0.8104318409892647,1.5864183237125404,0.3904130688962979,-0.3174990002689477,1.3539350940062669,-1.5710307911867558
-0.8633506647987745,0.6878470533969451,-1.32472165932912,1.0022619421583108,0.8057958310759988,-0.10085965735079436,-0.6739386426059573,1.1944990588785827,-0.018066350604027333,1.6701098472928546,0.14989004876126005,0.3904130688962979,-1.0799086844294936,-1.309850190267172,0.999821886018423
0.5585330658999704,-0.7165474176050053,0.45019925191628024,-0.09813435148996975,1.4962943270970592,-0.10085965735079436,0.16778219093100513,1.1944990588785827,-1.73288273016395,-1.4305672630597945,-1.2866382261900202,-1.0421676610356163,0.04786630543679766,0.2199948983895748,-1.5710307911867558
1.269474931249343,-0.7165474176050053,-1.8845377902598208,0.1324876262207478,-0.5752011609661216,1.1654682974208244,1.8512238580049298,-0.8371710237585437,0.62400199427728,-0.1902964189187349,-1.2866382261900202,0.8679399788736026,-1.3016621936728654,-1.664450045253835,0.999821886018423
-0.8633506647987745,-0.014350182104030128,-1.2314189708406695,-0.2035615413005834,-1.265699656987182,1.1654682974208244,1.8512238580049298,1.1944990588785827,-0.5751841144702695,-0.1902964189187349,1.5864183237125404,-1.0421676610356163,-0.4801182403807546,-0.8149690739671039,-1.5710307911867558
-1.574292530148147,0.6878470533969451,-1.2986836997509479,-1.1441697503921526,-0.5752011609661216,1.1654682974208244,1.8512238580049298,-0.8371710237585437,0.7030257905703637,-0.1902964189187349,0.14989004876126005,-1.5196945710129208,-1.0123266625648468,-0.5983124592719558,-0.2856044525841664
-0.8633506647987745,0.6878470533969451,-0.8278305973790017,0.9577848464569583,0.11529733505493861,1.1654682974208244,-0.6739386426059573,1.1944990588785827,-0.2748936885565504,2.2902452693633846,-1.2866382261900202,1.822993798828212,-0.4146481566993778,-0.1657785702222898,0.999821886018423
-1.574292530148147,-1.4187446531059806,-0.13131517866289685,2.3415167127212633,1.4962943270970592,-0.10085965735079436,-0.6739386426059573,1.1944990588785827,0.292102049846327,-0.1902964189187349,0.14989004876126005,-0.08711384108100678,0.02463498542082604,-0.022379947546364187,0.999821886018423
-0.1524087994494021,0.6878470533969451,1.3311502176444376,-0.3122833307927788,-1.265699656987182,-0.10085965735079436,-1.5156594761429196,-0.8371710237585437,0.10046934383559857,-1.4305672630597945,0.14989004876126005,-0.5646407510583115,1.0700443861395796,-1.316084912992212,-1.5710307911867558
-0.8633506647987745,-1.4187446531059806,-0.5479225319136513,-0.6236230007022475,0.11529733505493861,1.1654682974208244,-0.6739386426059573,-0.8371710237585437,-0.5732085195629424,-0.8104318409892647,-1.2866382261900202,0.3904130688962979,-0.7884612151382049,-0.36217233606105687,0.999821886018423
-0.1524087994494021,-0.7165474176050053,-1.8823679602949732,-0.6730419959259727,-1.265699656987182,-0.10085965735079436,-0.6739386426059573,-0.8371710237585437,-0.42701449642073697,-0.8104318409892647,0.14989004876126005,-0.5646407510583115,-0.9468565788834701,-0.7572978887604811,0.999821886018423
1.269474931249343,-0.7165474176050053,-1.0817007032661798,0.6909222722488424,0.11529733505493861,-1.3671876121224131,0.16778219093100513,-0.8371710237585437,-0.05165146402858836,1.6701098472928546,0.14989004876126005,-1.0421676610356163,-1.2932144409397845,1.7389292222775024,-1.5710307911867558
-0.8633506647987745,-1.4187446531059806,-2.4335047713662834,0.2955703104590409,-0.5752011609661216,1.1654682974208244,0.16778219093100513,1.1944990588785827,0.38890620030535494,1.6701098472928546,1.5864183237125404,-0.08711384108100678,-3.0081082457551944,-1.6621120242319454,0.999821886018423
